P00128,33.3,-0.32
P00129,6.2,3.08
P00130,-2.22,23.16
P00131,15.07,-13.99
P00132,-4.0,4.28
P00133,7.83,-13.48
P00134,-22.56,-19.06
P00135,-0.71,-1.03
P00136,3.45,-7.7
P00137,-12.24,-20.23
P00138,3.29,3.7
P00139,9.93,7.91
P00140,-1.91,13.49
P00141,-1.36,-6.61
P00142,-5.21,-5.85
P00143,-21.66,1.56
P00144,2.5,-3.62
P00145,-7.14,3.72
P00146,17.17,0.38
P00147,-5.08,-5.91
P00148,-0.7,-12.65
P00149,-1.25,0.61
P00150,18.45,9.43
P00151,10.34,-7.13
P00152,6.7,-11.39
P00153,3.12,4.19
P00154,-7.66,19.99
P00155,5.67,-19.03
P00156,5.53,-4.07
P00157,0.01,4.66
P00158,3.91,-20.39
P00159,-11.58,7.73
P00160,13.01,19.03
P00161,18.03,-20.56
P00162,7.69,-19.16
P00163,16.14,2.53
P00164,-11.41,20.1
P00165,6.44,-18.91
P00166,2.93,-7.31
P00167,1.11,-4.65
P00168,13.73,-14.23
P00169,3.17,18.14
P00170,-8.27,2.11
P00171,2.02,-6.9
P00172,6.48,0.97
P00173,-9.44,17.62
P00174,7.92,-1.67
P00175,-6.37,-7.84
P00176,12.31,-1.46
P00177,4.59,-1.84
P00178,6.16,-1.16
P00179,7.64,-1.83
P00180,8.3,6.72
P00181,-1.17,-8.6
P00182,-9.4,-7.41
P00183,-9.84,8.66
P00184,-0.47,15.7
P00185,22.79,0.24
P00186,-15.48,-3.81
P00187,-0.75,-14.88
P00188,-2.5,2.87
P00189,-4.59,-7.68
P00190,-7.59,17.87
P00191,-1.6,-8.3
P00192,-3.73,9.54
P00193,-6.85,4.82
P00194,7.28,7.49
P00195,14.0,-5.5
P00196,11.33,-7.93
P00197,-3.97,11.96
P00198,8.22,0.02
P00199,-11.91,5.62
P00200,-6.3,-9.24
P00201,-6.48,2.46
P00202,-21.21,3.61
P00203,1.74,-5.85
P00204,10.37,6.11
P00205,-6.06,-6.7
P00206,6.95,-15.16
P00207,-3.33,-6.31
P00208,0.7,2.11
P00209,0.37,11.35
P00210,2.28,-3.15
P00211,-12.11,7.22
P00212,5.28,14.51
P00213,-7.47,0.26
P00214,-0.59,-0.88
P00215,0.1,-17.15
P00216,8.25,6.53
P00217,11.3,22.5
P00218,-3.19,-0.36
P00219,0.1,19.42
P00220,-17.31,4.86
P00221,-14.71,-25.82
P00222,-20.21,-13.82
P00223,10.69,-8.68
P00224,-2.27,-11.64
P00225,6.11,-11.02
P00226,13.18,-9.93
P00227,-7.65,1.23
P00228,0.25,14.25
P00229,1.2,-12.08
P00230,-5.6,-5.73
P00231,7.25,3.84
P00232,-1.19,8.7
P00233,-5.28,-1.36
P00234,1.81,15.28
P00235,-0.99,-3.51
P00236,-10.46,6.86
P00237,-5.88,3.44
P00238,-19.02,10.43
P00239,-13.32,-7.77
P00240,10.59,-13.34
P00241,-0.79,0.74
P00242,-9.99,13.43
P00243,14.99,-19.72
P00244,-14.49,8.08
P00245,-13.03,-3.89
P00246,1.3,6.92
P00247,-2.23,0.95
P00248,-7.77,12.92
P00249,-4.95,3.4
P00250,-5.12,1.06
P00251,-1.68,-1.62
P00252,-10.14,7.96
P00253,14.14,2.43
P00254,7.32,8.38
P00255,9.28,3.03
P00256,2.12,8.64
P00257,0.69,-9.74
P00258,0.24,-18.88
P00259,-0.06,4.13
P00260,12.36,1.51
P00261,9.28,-0.01
P00262,-10.23,-14.11
P00263,-9.7,-13.66
P00264,6.34,-2.08
P00265,5.7,0.73
P00266,10.44,10.6
P00267,-6.45,-2.74
P00268,-5.33,-16.21
P00269,6.75,11.89
P00270,-0.06,-4.93
P00271,10.91,-23.45
P00272,1.77,1.43
P00273,-5.71,13.92
P00274,9.71,-2.61
P00275,-0.87,-3.88
P00276,-5.12,-13.08
P00277,13.8,10.28
P00278,7.98,-10.94
P00279,20.81,19.8
P00280,1.88,-9.04
P00281,-8.66,4.19
P00282,-9.13,-0.34
P00283,10.89,-15.07
P00284,20.06,15.67
P00285,-12.37,-14.14
P00286,-2.83,-10.31
P00287,-2.64,-25.81
P00288,-2.29,18.03
P00289,-11.17,-2.73
P00290,-14.9,6.38
P00291,-2.25,19.41
P00292,2.07,-3.72
P00293,5.5,-5.06
P00294,-13.39,3.02
P00295,-1.75,1.66
P00296,3.75,-5.1
P00297,4.22,17.38
P00298,-11.08,17.37
P00299,-2.43,-7.67
P00300,24.27,1.55
P00301,13.7,8.18
P00302,-16.81,1.21
P00303,-5.25,-13.42
P00304,-17.72,1.02
P00305,5.9,3.91
P00306,-3.06,-7.99
P00307,-9.87,-5.55
P00308,-10.33,-2.03
P00309,-0.23,-8.96
P00310,-2.32,-7.6
P00311,-0.04,5.07
P00312,1.78,4.72
P00313,-16.52,-3.79
P00314,2.77,6.41
P00315,-15.98,1.59
P00316,12.06,-1.79
P00317,-0.95,4.5
P00318,2.47,6.75
P00319,0.72,1.52
P00320,-7.82,-1.7
P00321,12.53,-2.04
P00322,-1.69,-4.92
P00323,7.87,-8.55
P00324,9.11,-9.37
P00325,-10.58,2.06
P00326,1.3,2.98
P00327,10.63,-4.12
P00328,4.43,-9.1
P00329,12.59,6.32
P00330,5.37,1.88
P00331,-7.86,-3.27
P00332,5.02,-0.19
P00333,1.24,-13.6
P00334,1.81,-6.92
P00335,-10.83,-1.55
P00336,-18.57,6.99
P00337,8.52,-0.53
P00338,-9.94,-9.45
P00339,-1.51,-24.24
P00340,1.8,6.64
P00341,-3.12,-4.94
P00342,1.82,3.51
P00343,10.94,0.18
P00344,-6.9,-4.61
P00345,1.82,15.56
P00346,-3.2,-10.53
P00347,-8.7,-20.96
P00348,3.3,-13.61
P00349,-12.34,-19.76
P00350,-11.18,5.68
P00351,-13.11,-17.5
P00352,1.78,-3.41
P00353,4.32,7.41
P00354,-0.08,-12.98
P00355,-1.24,5.0
P00356,-5.83,-14.37
P00357,11.03,-4.15
P00358,-4.09,0.16
P00359,10.3,2.64
P00360,-3.33,6.82
P00361,21.47,13.88
P00362,6.73,-11.22
P00363,37.52,-11.99
P00364,-3.72,-7.0
P00365,16.27,4.2
P00366,-14.27,2.68
P00367,5.47,-3.18
P00368,-12.2,-7.25
P00369,-4.37,0.23
P00370,-5.2,7.35
P00371,-9.5,-17.31
P00372,-7.39,13.49
P00373,-5.73,23.41
P00374,4.91,-11.64
P00375,-8.34,2.43
P00376,-11.78,23.75
P00377,-9.91,6.81
P00378,14.6,-1.09
P00379,-9.96,-2.73
P00380,3.62,8.76
P00381,0.57,-14.0
P00382,0.42,-6.73
P00383,-21.83,-6.98
P00384,-14.32,5.87
P00385,19.44,18.59
P00386,-5.73,-4.67
P00387,6.89,10.61
P00388,-4.19,-1.43
P00389,22.07,-1.07
P00390,-4.85,1.2
P00391,5.8,-10.22
P00392,-2.48,-11.66
P00393,-2.78,18.77
P00394,7.42,-0.93
P00395,-9.33,-3.11
P00396,10.51,-5.62
P00397,14.5,-13.74
P00398,-2.9,17.43
P00399,-20.08,11.88
P00400,-18.51,-0.9
P00401,-1.73,8.24
P00402,-31.55,-19.18
P00403,-5.66,0.37
P00404,-8.93,-2.21
P00405,-11.86,-4.01
P00406,-8.47,2.44
P00407,5.81,14.33
P00408,-6.56,-3.18
P00409,0.48,-2.95
P00410,-0.52,-15.62
P00411,3.72,-9.15
P00412,-9.57,-15.88
P00413,11.61,-1.41
P00414,11.49,2.72
P00415,-17.03,-10.84
P00416,7.58,-7.66
P00417,-10.9,-1.79
P00418,-1.77,-10.12
P00419,-3.26,-4.78
P00420,-25.9,5.03
P00421,-8.11,13.04
P00422,-11.5,-15.8
P00423,11.88,-15.85
P00424,-6.36,5.97
P00425,-3.3,-16.55
P00426,1.88,-1.94
P00427,12.84,5.89
P00428,30.36,-16.46
P00429,-0.22,-10.67
P00430,11.55,8.22
P00431,7.54,-7.77
P00432,-7.45,-20.3
P00433,17.1,5.08
P00434,-2.61,9.34
P00435,7.51,9.75
P00436,-16.24,-7.14
P00437,1.95,3.55
P00438,9.57,-10.09
P00439,1.27,22.05
P00440,6.92,8.71
P00441,-0.19,7.68
P00442,18.04,1.07
P00443,12.24,-8.75
P00444,5.9,9.04
P00445,-7.52,10.98
P00446,-6.75,-8.05
P00447,-0.01,19.32
P00448,3.09,9.36
P00449,-7.32,0.77
P00450,-11.77,-5.71
P00451,8.36,-0.38
P00452,14.51,-2.02
P00453,-1.98,12.77
P00454,-6.49,-15.2
P00455,13.01,4.14
P00456,-21.65,0.45
P00457,-4.04,17.45
P00458,-7.29,-5.81
P00459,-9.1,-10.54
P00460,-7.0,-14.36
P00461,-10.31,-16.07
P00462,-14.97,-15.6
P00463,-5.21,-6.84
P00464,-12.26,4.78
P00465,-0.48,-4.32
P00466,-4.64,15.93
P00467,2.4,4.75
P00468,-25.86,-6.54
P00469,-21.71,-4.26
P00470,3.73,-6.74
P00471,5.19,-10.23
P00472,5.76,-15.54
P00473,-2.62,4.2
P00474,5.36,-1.27
P00475,19.4,-4.14
P00476,-4.51,-27.6
P00477,17.69,-3.69
P00478,-11.76,13.21
P00479,12.36,1.08
P00480,-14.35,4.19
P00481,-6.21,-11.71
P00482,10.43,-21.33
P00483,5.67,4.59
P00484,20.51,3.25
P00485,-20.58,-8.36
P00486,0.65,3.56
P00487,9.81,-19.6
P00488,-3.3,9.7
P00489,15.44,18.61
P00490,-3.9,10.98
P00491,17.12,11.98
P00492,7.24,8.28
P00493,-7.9,-14.47
P00494,9.83,-3.47
P00495,-0.28,-5.79
P00496,-3.93,2.33
P00497,-10.22,0.69
P00498,2.46,-0.77
P00499,-7.44,7.87
P00500,18.73,-6.01
P00501,12.34,8.89
P00502,-26.53,-7.61
P00503,-6.36,7.82
P00504,1.88,4.74
P00505,6.36,-8.99
P00506,-7.47,-12.23
P00507,-1.7,-1.19
P00508,1.71,-7.27
P00509,9.07,9.17
P00510,15.47,7.11
P00511,1.86,6.72
P00512,6.1,-6.52
P00513,12.89,17.19
P00514,19.77,0.35
P00515,3.24,4.16
P00516,-0.03,6.19
P00517,-1.21,-1.94
P00518,17.59,1.65
P00519,0.67,8.82
P00520,1.5,2.92
P00521,-0.64,-12.2
P00522,-0.31,-11.37
P00523,2.1,-11.81
P00524,9.17,7.49
P00525,2.8,-1.0
P00526,4.16,-19.65
P00527,-10.97,-1.49
P00528,3.45,-0.79
P00529,-10.05,1.33
P00530,-4.54,-10.69
P00531,3.3,-2.1
P00532,11.96,6.66
P00533,7.35,3.22
P00534,-8.45,-9.36
P00535,-14.71,28.79
P00536,-10.79,-2.1
P00537,-3.6,-2.81
P00538,-5.84,-18.68
P00539,-9.98,-13.91
P00540,-1.27,-6.84
P00541,-6.87,2.16
P00542,-5.83,9.32
P00543,-3.86,2.25
P00544,-13.25,6.57
P00545,-4.05,4.09
P00546,3.3,-1.73
P00547,2.17,-3.85
P00548,13.46,9.34
P00549,4.82,-11.8
P00550,-10.99,-6.64
P00551,-2.45,4.48
P00552,-8.97,11.77
P00553,0.04,-20.13
P00554,-4.75,-25.85
P00555,-7.52,-5.49
P00556,-6.1,-3.25
P00557,-3.94,-5.94
P00558,15.02,12.15
P00559,-11.42,12.54
P00560,-16.21,-8.15
P00561,15.25,-22.4
P00562,5.75,-12.53
P00563,-1.44,-1.8
P00564,16.97,-8.11
P00565,-0.69,6.27
P00566,-2.52,-8.22
P00567,-0.59,0.94
P00568,8.84,-9.43
P00569,-4.49,3.23
P00570,-1.67,-1.85
P00571,-0.17,-6.96
P00572,-8.0,4.41
P00573,-10.95,11.65
P00574,2.17,-12.77
P00575,2.83,1.67
P00576,7.62,11.59
P00577,-3.66,-7.08
P00578,-6.06,-9.81
P00579,-7.46,2.85
P00580,0.15,-4.91
P00581,-7.38,3.48
P00582,-5.02,-10.4
P00583,-1.52,-2.64
P00584,-10.7,8.27
P00585,8.46,0.41
P00586,1.31,5.27
P00587,-0.31,8.91
P00588,16.56,0.8
P00589,4.4,8.73
P00590,-3.38,-11.28
P00591,9.06,-15.69
P00592,17.89,8.7
P00593,1.88,0.51
P00594,17.51,-9.46
P00595,-11.6,-5.98
P00596,-2.62,-10.06
P00597,1.54,1.36
P00598,-8.14,16.03
P00599,-13.92,-12.77
P00600,3.76,-2.07
P00601,4.18,-6.19
P00602,-10.33,-6.46
P00603,-6.84,5.25
P00604,-4.8,7.61
P00605,5.88,10.41
P00606,9.01,7.84
P00607,7.7,-5.17
P00608,-2.62,-18.3
P00609,2.92,-6.74
P00610,4.02,5.27
P00611,-13.52,-10.14
P00612,-3.49,-5.18
P00613,1.67,-11.55
P00614,0.47,-16.88
P00615,-21.55,7.17
P00616,-13.05,-5.6
P00617,-14.17,-14.09
P00618,-3.99,-4.1
P00619,9.83,4.5
P00620,-2.61,7.58
P00621,11.17,4.11
P00622,-4.06,10.19
P00623,17.69,6.61
P00624,17.71,9.27
P00625,8.49,-10.9
P00626,-11.14,-0.49
P00627,-16.69,-5.93
P00628,8.67,-6.65
P00629,5.33,-13.51
P00630,-4.94,10.23
P00631,2.09,2.9
P00632,17.05,12.97
P00633,-8.77,13.18
P00634,-6.15,-0.18
P00635,0.15,10.73
P00636,-11.29,4.52
P00637,5.24,8.12
P00638,-2.1,10.03
P00639,-7.12,11.47
P00640,3.52,-14.0
P00641,4.08,1.79
P00642,-3.56,-7.36
P00643,-2.4,-14.42
P00644,16.91,-11.28
P00645,-6.61,11.45
P00646,5.85,7.2
P00647,15.17,-3.12
P00648,-10.46,8.44
P00649,7.96,-3.27
P00650,-12.66,12.39
P00651,5.76,-13.73
P00652,7.8,-14.41
P00653,-4.83,-11.23
P00654,-6.38,-8.33
P00655,-6.13,7.24
P00656,2.95,6.29
P00657,10.92,-3.73
P00658,0.8,5.38
P00659,17.07,8.99
P00660,13.82,10.19
P00661,10.57,-17.85
P00662,8.81,2.13
P00663,0.54,-5.27
P00664,-4.25,4.16
P00665,8.4,-14.98
P00666,2.18,-5.61
P00667,-9.51,3.93
P00668,-3.29,-6.59
P00669,-7.69,2.81
P00670,-0.1,-10.92
P00671,-8.41,-1.83
P00672,4.05,-10.5
P00673,4.88,-8.24
P00674,27.28,-9.41
P00675,-7.9,1.94
P00676,-9.02,8.28
P00677,18.01,-3.88
P00678,1.73,-5.18
P00679,-0.0,14.32
P00680,8.94,-9.04
P00681,15.46,11.62
P00682,4.86,-6.59
P00683,0.66,-7.95
P00684,4.68,-3.16
P00685,-22.35,9.26
P00686,1.91,10.78
P00687,-1.36,1.88
P00688,11.15,3.88
P00689,2.88,32.14
P00690,-1.69,1.69
P00691,17.34,-8.05
P00692,-10.41,-14.32
P00693,5.34,6.26
P00694,7.41,-13.54
P00695,10.06,11.97
P00696,-0.97,0.33
P00697,6.76,3.67
P00698,6.42,-10.86
P00699,-1.75,-12.12
P00700,6.31,5.3
P00701,-0.99,2.97
P00702,-15.57,8.58
P00703,-4.67,1.29
P00704,11.15,-7.57
P00705,11.97,1.24
P00706,0.28,5.56
P00707,-12.47,5.94
P00708,0.62,10.36
P00709,-2.17,-3.63
P00710,3.7,-0.59
P00711,-11.74,-1.94
P00712,12.68,-0.93
P00713,-8.7,7.16
P00714,-18.53,-21.2
P00715,-0.04,1.81
P00716,2.2,-8.93
P00717,-1.5,-13.99
P00718,2.2,-16.15
P00719,-1.49,2.62
P00720,-17.57,-5.23
P00721,7.88,15.49
P00722,-15.04,3.4
P00723,-12.36,-13.45
P00724,15.96,6.68
P00725,-8.04,2.19
P00726,6.42,1.81
P00727,22.47,6.06
P00728,-29.93,-2.9
P00729,-7.37,-2.04
P00730,0.13,-6.51
P00731,-10.85,13.63
P00732,5.97,-6.71
P00733,6.8,6.75
P00734,12.67,-10.55
P00735,7.8,-6.08
P00736,11.55,-1.92
P00737,-22.72,0.35
P00738,-17.84,-2.17
P00739,-0.58,-4.01
P00740,-14.87,-11.16
P00741,-8.45,-2.48
P00742,12.88,7.09
P00743,-4.72,12.74
P00744,-13.68,6.85
P00745,-1.75,2.36
P00746,6.38,-6.8
P00747,8.01,-0.09
P00748,24.12,-3.04
P00749,12.69,6.47
P00750,-11.74,13.61
P00751,-10.6,-22.32
P00752,8.53,10.69
P00753,0.52,-2.61
P00754,15.84,7.12
P00755,-6.56,7.32
P00756,-12.43,-5.59
P00757,-10.51,-22.0
P00758,-11.77,12.22
P00759,-10.98,-5.5
P00760,-11.61,8.66
P00761,0.01,4.91
P00762,-1.06,-11.71
P00763,-9.74,8.37
P00764,-0.57,7.74
P00765,-31.63,11.1
P00766,-4.94,21.73
P00767,-5.11,0.28
P00768,6.6,-8.76
P00769,8.73,-6.45
P00770,12.89,7.93
P00771,4.96,-7.24
P00772,-2.11,3.0
P00773,-20.33,-5.52
P00774,9.38,-12.68
P00775,12.79,-6.28
P00776,3.23,-11.48
P00777,4.84,4.63
P00778,11.36,13.54
P00779,12.54,2.09
P00780,-12.26,13.24
P00781,-13.04,-4.39
P00782,7.37,4.44
P00783,15.93,-0.04
P00784,-16.9,-2.75
P00785,1.74,-3.51
P00786,14.12,-2.48
P00787,-14.36,4.67
P00788,-11.48,17.0
P00789,2.7,-14.03
P00790,10.79,23.69
P00791,-20.04,9.03
P00792,4.84,1.76
P00793,3.43,4.92
P00794,-6.93,14.11
P00795,-13.5,19.59
P00796,15.28,-11.86
P00797,-0.05,14.2
P00798,-4.91,-1.62
P00799,-4.02,11.67
P00800,-6.08,-0.1
P00801,5.4,-2.08
P00802,-8.66,-13.42
P00803,-15.18,-11.8
P00804,-17.21,-7.27
P00805,3.0,0.54
P00806,-8.27,-10.18
P00807,-9.93,-13.88
P00808,-12.36,7.14
P00809,-14.05,0.17
P00810,-6.18,24.28
P00811,-17.97,1.93
P00812,-3.34,-7.71
P00813,3.15,1.56
P00814,-10.69,4.26
P00815,3.89,13.09
P00816,-6.1,14.7
P00817,-1.97,-19.76
P00818,5.23,-0.82
P00819,-8.82,9.33
P00820,-4.72,10.17
P00821,-0.83,7.5
P00822,6.79,4.73
P00823,-10.32,9.2
P00824,0.22,20.02
P00825,4.79,7.51
P00826,-7.65,-4.06
P00827,0.97,-11.7
P00828,-11.7,-1.09
P00829,-0.78,2.02
P00830,11.17,-4.0
P00831,6.81,-1.45
P00832,-1.94,2.57
P00833,-20.68,0.66
P00834,-6.38,-9.3
P00835,-18.87,-4.43
P00836,-18.77,8.7
P00837,-2.39,-16.82
P00838,-6.74,7.55
P00839,-5.95,-2.81
P00840,-3.69,-1.28
P00841,-17.0,-0.45
P00842,-5.58,29.54
P00843,-2.13,-4.56
P00844,9.88,-1.56
P00845,2.53,-8.74
P00846,15.55,-6.28
P00847,3.75,11.32
P00848,-3.05,-0.0
P00849,5.87,6.83
P00850,-10.9,1.81
P00851,-9.45,-7.45
P00852,-6.48,12.16
P00853,15.97,26.05
P00854,-0.57,-8.41
P00855,-9.69,16.07
P00856,-15.38,-3.17
P00857,-5.66,17.5
P00858,-10.13,11.02
P00859,13.13,-1.67
P00860,4.65,-15.39
P00861,-0.88,-2.15
P00862,-25.8,4.15
P00863,3.55,-16.93
P00864,-14.12,-7.49
P00865,-5.29,-3.06
P00866,-9.58,-10.08
P00867,3.07,-4.75
P00868,-1.07,-2.3
P00869,4.57,-1.54
P00870,8.62,1.03
P00871,8.89,12.47
P00872,-14.6,9.22
P00873,17.83,-9.73
P00874,-0.32,-3.57
P00875,4.41,5.2
P00876,-6.69,13.13
P00877,-8.57,-1.38
P00878,10.24,19.53
P00879,-5.13,7.82
P00880,2.2,-15.82
P00881,-9.55,-12.05
P00882,-5.03,-4.17
P00883,0.28,12.78
P00884,4.22,26.53
P00885,-2.43,7.89
P00886,4.14,15.07
P00887,-3.79,8.45
P00888,16.29,-7.21
P00889,-0.75,5.04
P00890,-4.35,-8.75
P00891,18.33,-2.3
P00892,17.34,-5.08
P00893,-2.07,7.97
P00894,-2.06,-8.99
P00895,-7.2,2.73
P00896,-6.66,0.88
P00897,-22.57,-5.58
P00898,-1.8,-5.13
P00899,-9.94,-8.84
P00900,0.71,14.87
P00901,-13.98,-2.76
P00902,9.77,3.34
P00903,-0.94,-4.51
P00904,0.13,-1.01
P00905,-21.86,-7.16
P00906,-19.5,12.91
P00907,8.23,-7.88
P00908,8.05,24.49
P00909,-6.23,12.99
P00910,3.63,-2.37
P00911,-11.06,-5.56
P00912,-3.95,-23.16
P00913,5.3,-3.22
P00914,4.59,-4.19
P00915,29.98,-16.57
P00916,-9.33,7.05
P00917,23.58,-9.92
P00918,18.29,-9.17
P00919,12.93,0.75
P00920,22.3,17.82
P00921,-6.48,29.36
P00922,-11.24,-3.14
P00923,18.08,-7.35
P00924,-6.41,1.31
P00925,4.52,3.87
P00926,-7.46,1.97
P00927,6.37,15.04
P00928,3.28,-12.53
P00929,0.28,-6.21
P00930,13.19,-16.75
P00931,5.6,-10.65
P00932,12.72,7.71
P00933,2.19,5.05
P00934,-3.37,6.76
P00935,-0.5,7.31
P00936,0.59,-24.81
P00937,-5.14,15.17
P00938,14.53,1.05
P00939,-1.26,-3.35
P00940,6.31,5.79
P00941,-9.79,6.62
P00942,12.33,-9.55
P00943,-1.87,4.64
P00944,7.23,-4.21
P00945,-5.29,-4.64
P00946,3.85,4.29
P00947,-0.19,-13.64
P00948,-10.9,6.37
P00949,-12.21,2.26
P00950,-3.61,-6.02
P00951,0.27,16.76
P00952,2.89,-2.96
P00953,-14.73,5.12
P00954,11.37,6.07
P00955,11.66,4.77
P00956,-13.03,-0.45
P00957,5.25,7.21
P00958,-4.93,-0.63
P00959,3.66,12.71
P00960,10.05,6.46
P00961,3.96,-10.25
P00962,-11.01,-0.92
P00963,10.42,3.95
P00964,5.61,-15.02
P00965,-14.62,11.2
P00966,-0.35,-13.14
P00967,8.82,2.58
P00968,29.51,12.5
P00969,3.47,-1.51
P00970,2.32,-1.03
P00971,-14.39,9.28
P00972,2.75,-27.55
P00973,-6.36,-8.29
P00974,9.81,-0.44
P00975,14.87,-15.92
P00976,-10.76,10.67
P00977,-6.55,-10.59
P00978,-5.27,-7.6
P00979,5.39,11.18
P00980,-15.87,-2.91
P00981,0.14,0.82
P00982,8.33,1.2
P00983,-5.8,-11.12
P00984,-18.25,-3.71
P00985,0.14,9.22
P00986,-3.78,23.24
P00987,-0.76,-4.83
P00988,3.81,-9.71
P00989,2.09,-20.64
P00990,6.76,0.67
P00991,2.11,1.55
P00992,-12.74,-8.99
P00993,15.66,4.95
P00994,-5.97,4.21
P00995,4.08,19.54
P00996,11.1,4.11
P00997,-4.49,17.84
P00998,-1.02,-8.71
P00999,-12.2,-8.62
P01000,-3.64,7.65
P01001,109.13,111.51
P01002,101.53,108.31
P01003,122.59,109.1
P01004,116.03,84.89
P01005,92.58,92.49
P01006,73.23,100.74
P01007,113.92,94.65
P01008,101.95,91.46
P01009,95.08,102.85
P01010,88.04,111.74
P01011,80.81,103.22
P01012,95.09,114.89
P01013,107.62,79.16
P01014,75.78,89.99
P01015,94.98,98.11
P01016,100.3,106.74
P01017,86.34,81.99
P01018,102.52,96.39
P01019,98.97,93.58
P01020,98.27,114.87
P01021,83.77,87.74
P01022,106.42,115.67
P01023,97.94,87.37
P01024,79.99,102.61
P01025,87.51,121.76
P01026,123.42,102.26
P01027,104.85,98.82
P01028,111.42,99.97
P01029,100.63,113.6
P01030,106.26,121.31
P01031,83.63,94.44
P01032,90.96,108.42
P01033,95.06,106.02
P01034,88.31,99.06
P01035,122.97,116.38
P01036,81.21,103.65
P01037,108.26,95.07
P01038,88.98,106.62
P01039,101.01,105.53
P01040,98.42,123.31
P01041,90.86,95.04
P01042,105.15,107.32
P01043,86.21,112.97
P01044,85.42,100.06
P01045,96.93,92.92
P01046,111.33,76.53
P01047,92.69,90.97
P01048,108.75,115.5
P01049,107.75,113.95
P01050,77.75,101.64
P01051,86.17,96.25
P01052,102.45,100.95
P01053,113.76,80.21
P01054,91.64,85.19
P01055,83.61,110.06
P01056,101.82,115.57
P01057,111.85,100.68
P01058,90.3,109.92
P01059,93.08,88.01
P01060,88.5,101.22
P01061,112.66,100.53
P01062,112.24,100.91
P01063,95.74,127.21
P01064,118.21,101.97
P01065,91.68,83.91
P01066,104.01,97.44
P01067,104.67,103.23
P01068,104.36,111.42
P01069,103.14,92.77
P01070,92.29,105.83
P01071,89.28,107.18
P01072,107.14,99.56
P01073,92.19,82.24
P01074,88.76,83.74
P01075,100.27,95.58
P01076,90.79,108.73
P01077,101.29,100.48
P01078,105.58,110.36
P01079,83.97,107.07
P01080,81.91,92.06
P01081,110.12,106.91
