P000344,34.596197,5.504839,44.494302,75.999693
P000345,62.219233,-16.611892,50.713884,-77.945448
P000346,23.101890,15.149570,61.351428,-2.715225
P000347,-60.393961,-30.307642,75.605076,-66.728043
P000348,45.496388,65.996551,-29.989305,23.937040
P000349,-34.653236,-38.164924,-9.524422,-61.451339
P000350,-16.477032,-79.654215,-68.950279,-14.576021
P000351,-65.442654,14.366611,20.254130,81.415286
P000352,93.826006,-39.073811,10.710927,-34.608405
P000353,-83.987777,4.474082,-47.542224,45.232850
P000354,-32.271507,65.451889,96.616361,41.551678
P000355,34.409162,-85.995662,-72.019090,22.048709
P000356,-23.495660,25.419356,62.398553,24.552219
P000357,-42.406843,20.194729,-70.273870,-7.848534
P000358,-81.696354,-39.516039,74.460190,57.641092
P000359,1.921922,-8.799084,-45.867030,51.462324
P000360,-9.922007,-86.111745,-26.045200,29.601954
P000361,98.104561,-70.452257,-67.762133,97.909768
P000362,-48.693103,16.951896,-11.844808,-53.053642
P000363,73.852665,-74.416612,95.741261,88.866269
P000364,71.144482,48.286551,78.416823,-77.292227
P000365,29.193142,72.009681,-27.517943,34.725409
P000366,40.351762,7.268006,59.395157,-46.731111
P000367,11.306766,-52.238592,-41.849474,-13.409423
P000368,-66.763653,71.839802,61.889866,-25.905009
P000369,-8.371061,-63.123505,5.974943,-45.433614
P000370,10.343880,-0.202496,50.734835,-79.319341
P000371,66.313583,-15.348107,95.260634,9.465968
P000372,97.599005,-92.490741,41.517783,8.832465
P000373,49.082970,-34.364560,-63.112124,-43.076759
P000374,93.198624,41.506007,-48.887599,-45.887297
P000375,-54.838307,-19.225372,-0.682606,11.052268
P000376,91.799651,-24.508090,13.665388,-17.834131
P000377,81.543717,62.593323,9.483898,38.548689
P000378,-99.491733,65.305851,13.153978,-72.347885
P000379,-63.617004,61.087181,71.346724,95.546994
P000380,-18.634060,74.897472,51.446238,-33.898222
P000381,35.620760,89.745432,97.771163,-15.860516
P000382,18.898532,57.724880,-14.312252,71.056404
P000383,23.318684,-83.326152,-78.464857,-30.589000
P000384,80.145966,44.901435,-53.054424,31.509551
P000385,56.185078,-70.595419,93.864957,-69.169605
P000386,-37.170827,27.817622,25.762976,-32.959354
P000387,11.739354,-4.114943,89.716895,-98.446563
P000388,96.388922,-48.808783,88.011398,45.297537
P000389,33.383838,64.817125,-57.337916,-56.353857
P000390,86.432745,-84.765009,34.412212,-62.121078
P000391,51.860270,-43.334893,-97.454920,2.883410
P000392,-0.704609,94.635519,26.467010,-77.069847
P000393,-92.011298,50.005135,94.713732,-68.081283
P000394,95.955728,89.177455,95.467689,79.435446
P000395,-55.784275,3.359147,18.024380,-49.668975
P000396,59.299854,-1.828970,-21.791129,18.622138
P000397,27.028308,58.102024,6.440781,-71.439523
P000398,69.870437,84.099241,-63.331743,-50.214179
P000399,87.832051,-69.894523,-94.370247,-95.539469
P000400,99.227179,-38.601567,-32.230952,19.938293
P000401,-37.316332,81.420852,71.302550,-42.279587
P000402,11.691336,46.376993,-15.400689,-20.330123
P000403,87.770070,-83.216727,-10.419560,1.944817
P000404,67.752194,59.494597,1.160956,97.093559
P000405,-67.541137,43.634253,16.783704,38.859020
P000406,-81.626122,-29.622519,37.840291,-59.792481
P000407,-23.397984,-54.581625,91.746735,-50.085698
P000408,97.263232,-82.838146,92.324695,26.012865
P000409,7.370962,-74.394226,-90.384277,-81.758858
P000410,-62.415923,93.204674,-0.268346,-32.299705
P000411,21.723093,-14.983985,-94.877819,5.213429
P000412,2.578659,-68.749164,-14.702493,-23.356767
P000413,-90.423431,-77.349285,-93.190044,-52.284640
P000414,27.762615,-18.165912,94.545906,-25.593769
P000415,-91.929196,-98.274349,51.219544,-4.979459
P000416,-57.015208,-97.392922,29.284656,-82.032891
P000417,29.280704,15.657071,9.695010,-78.639017
P000418,-23.687697,-47.607614,-67.598487,-8.898242
P000419,-97.540829,19.600156,61.627348,-54.057194
P000420,-50.275779,-65.203367,11.860300,75.439057
P000421,1.980751,-5.215559,-12.804334,-43.838744
P000422,-79.225085,-24.320182,94.001834,-32.159027
P000423,-38.960971,66.604563,-41.901927,66.013018
P000424,-75.118091,43.903585,-95.536409,29.361859
P000425,15.396734,-28.606128,-59.610753,-86.886421
P000426,-33.060594,79.210299,80.316979,-58.039750
P000427,7.286263,98.772286,-80.594119,-98.774943
P000428,6.621158,-18.258299,-74.167511,1.252287
P000429,-95.846342,-98.053116,-62.285704,-11.689430
P000430,80.951513,6.740106,-84.104476,50.912990
P000431,68.677291,-84.348426,82.657623,52.458212
P000432,-38.117695,6.216816,97.881877,-30.628873
P000433,-11.045011,52.300318,-7.166826,9.269081
P000434,-64.693012,31.738212,-18.803351,-72.311306
P000435,70.897469,54.023360,45.118560,-93.081859
P000436,26.938293,27.180347,-90.577021,6.416949
P000437,22.776001,80.319258,-5.371903,-58.893584
P000438,27.383923,-18.159928,-55.946300,-97.088824
P000439,88.813676,45.357410,33.016691,-64.926190
P000440,-93.147790,81.550254,72.931489,-10.394612
P000441,-59.756012,73.145261,-69.573952,-4.229869
P000442,49.619977,-57.636088,32.914479,87.468800
P000443,-13.095358,64.776249,65.383657,0.280851
P000444,85.170641,4.558528,28.139268,-88.367670
P000445,42.043458,47.369938,-19.895896,-89.945518
P000446,-13.690202,62.360648,-56.102297,-63.455640
P000447,-27.381136,-70.827487,54.778889,43.360975
P000448,-83.591353,19.567784,84.681004,-96.484666
P000449,-85.540825,68.146632,-7.013831,-20.393447
P000450,-77.288964,3.206930,-7.009558,10.185370
P000451,83.760076,-87.584920,-88.104089,58.927338
P000452,55.822708,-37.248943,-90.048989,53.402551
P000453,-75.318447,98.524864,73.115675,77.120154
P000454,3.040233,-70.159921,39.534716,7.600018
P000455,-3.728021,84.702738,93.417732,3.208862
P000456,86.952728,-19.142099,86.785484,26.627446
P000457,51.027053,25.161011,-68.026786,84.757327
P000458,23.295623,15.587404,92.125107,-94.397529
P000459,86.935106,-70.547409,-0.775185,-31.107775
P000460,-48.460761,4.234103,35.852516,20.574231
P000461,97.087975,80.870308,-98.449561,70.350814
P000462,48.205870,99.199568,-84.675785,-50.735832
P000463,-47.163210,49.119945,-55.387457,-87.283073
P000464,-20.282872,-88.395135,42.760139,84.410114
P000465,87.633285,-76.606071,-24.878448,3.345855
P000466,-93.709075,59.981938,45.161952,54.935707
P000467,-12.411617,9.971310,31.171989,22.152820
P000468,5.745627,-97.028514,-5.922298,-63.800337
P000469,-89.341207,-16.519848,42.721027,81.360618
P000470,81.474653,-90.433692,11.300243,-45.825163
P000471,33.020418,-4.870327,23.634600,88.257462
P000472,-17.468939,83.190521,88.617663,-44.253968
P000473,-16.244946,-75.323180,-26.279519,26.442918
P000474,-23.384303,93.854213,-36.675113,56.994830
P000475,5.530230,-47.076967,86.072894,-78.145294
P000476,51.792681,67.155924,47.093647,-11.746357
P000477,-89.229299,-11.702086,-56.420220,71.186744
P000478,-44.568638,38.744233,-41.129122,54.810917
P000479,90.613552,94.080097,-35.872384,74.080179
P000480,44.615167,-32.840273,-0.363527,98.427976
P000481,-68.900202,-50.455969,-22.320395,-21.731071
P000482,10.046666,-11.406373,-33.143845,-91.320266
P000483,-15.655008,50.259420,32.331134,-49.714080
P000484,-65.896987,30.254524,90.975105,-8.390850
P000485,-68.352237,78.088196,72.317520,-93.482512
P000486,41.071607,-5.015383,-88.903376,-62.356989
P000487,-61.123935,-11.473222,59.877416,20.219432
P000488,60.199597,-17.006856,57.306245,9.877729
P000489,87.642281,52.415690,89.008362,46.894059
P000490,97.795491,-40.791075,47.544391,28.790201
P000491,-26.588729,-4.160512,-35.969119,-20.979869
P000492,97.056304,92.429393,45.980900,16.581458
P000493,-61.027324,-95.596811,74.099332,15.719252
P000494,24.166086,18.072175,90.869495,2.575417
P000495,-63.304925,-81.023040,82.639069,-25.287157
P000496,29.170584,-74.981561,-43.499684,-77.674175
P000497,10.266782,23.133544,-8.223059,-81.399264
P000498,-65.604721,65.467971,52.964676,89.906849
P000499,14.349813,-93.012854,74.662529,-85.353951
P000500,83.466531,-28.950591,-79.399781,24.734538
P000501,78.260415,35.995640,40.212112,-18.857880
P000502,-94.055050,98.987843,-93.452468,-10.255600
P000503,69.597454,9.872689,-8.466402,-95.530978
P000504,72.994870,-61.652820,14.173112,-41.736681
P000505,14.806284,55.386438,43.096108,-6.845075
P000506,-35.650280,-98.465740,95.020924,-63.952631
P000507,-18.993105,-51.498008,-49.191609,28.515366
P000508,-79.845695,-72.347297,78.086722,50.830153
P000509,-93.849121,-0.601500,-97.459562,-5.584212
P000510,4.405754,-69.671832,78.422058,28.987756
P000511,22.864468,41.818517,86.618720,79.674319
P000512,-37.397443,40.883619,95.229070,82.820862
P000513,92.536755,-26.639406,0.610559,91.654810
P000514,66.868771,46.513614,94.310662,-52.165130
P000515,-15.275149,11.198657,-46.458859,-73.877087
P000516,2.511625,61.160199,-66.309399,-80.401566
P000517,22.598865,-28.247964,89.817145,19.852749
P000518,-87.190122,27.191406,-49.883587,-58.072238
P000519,70.924317,3.943702,-7.604143,64.370286
P000520,-47.874840,10.554233,36.300918,-91.690970
P000521,9.262444,-28.370885,18.363735,67.149940
P000522,-41.146065,49.479021,21.864605,80.847438
P000523,-28.076024,72.861621,28.640806,53.519208
P000524,-43.964265,-57.967133,57.376147,82.504540
P000525,-63.278704,-89.923565,-16.243227,28.508101
P000526,21.000085,-17.323771,39.703617,42.654056
P000527,82.355134,-95.153077,31.780558,98.883482
P000528,44.284213,-43.175134,-45.824231,-18.201662
P000529,-7.799101,42.059224,-19.635139,-18.523154
P000530,-60.552350,-25.617921,-63.949368,62.640356
P000531,69.582077,-50.378804,35.224769,-69.485544
P000532,-57.962662,-18.710765,65.607432,78.115597
P000533,53.803312,66.172924,-47.717250,-89.634941
P000534,-77.941346,-13.911489,7.913095,-70.876893
P000535,-27.801221,-26.478143,3.889779,45.656625
P000536,27.517377,55.908302,-52.187663,39.714703
P000537,-32.970148,29.904913,-37.227967,-16.634440
P000538,82.230351,-81.371935,50.713017,-91.035560
P000539,22.719905,-8.340214,20.659366,12.959434
